time21_5,latitude,longitude,halfAngle,speed,type,isMostAccurate,associatedCMEID,associatedCMEstartTime,note,associatedCMELink,catalog,featureCode,dataLevel,measurementTechnique,imageType,tilt,minorHalfWidth,speedMeasuredAtHeight,submissionTime,versionId,link
2023-08-19T02:25Z,21.0,41.0,31.0,505.0,C,True,2023-08-18T19:48:00-CME-001,2023-08-18T19:48Z,"These parameters are based off of the potential source location of AR13409. The front of the CME has a slightly irregular shape which impacted the ability to get a good fit with the lemniscate shape. Additionally, the CME starting at 2023-08-18T22:00Z overlaps this CME in later frames, making it difficult to track the front further out in the C3 field of view.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26559/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.6,2023-08-19T16:49Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26560/-1
2023-08-19T02:49Z,24.0,42.0,29.0,540.0,C,True,2023-08-18T22:00:00-CME-001,2023-08-18T22:00Z,These parameters are based off of the potential source location from AR13409 (~N21W42).,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26563/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,17.8,2023-08-19T17:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26564/-1
2023-08-20T10:20Z,36.0,-90.0,19.0,350.0,S,True,2023-08-20T00:13:00-CME-001,2023-08-20T00:13Z,"The leading edge of this event becomes too diffuse to measure before exiting SOHO LASCO C2 imagery. Additionally, the exact source longitude is just beyond the eastern limb and therefore unknown. The measured longitude may vary by +/-10 degrees.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26578/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.4,2023-08-20T18:12Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26579/-1
2023-08-20T14:02Z,23.0,60.0,12.0,567.0,C,True,2023-08-20T06:59:00-CME-001,2023-08-20T06:59Z,The leading edge of this event is diffuse and difficult to track after a few frames. Longitude based on the source location and may vary by +/-10 degrees.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26574/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,5.5,2023-08-20T16:29Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26575/-1
2023-08-21T09:30Z,-23.0,-90.0,10.0,279.0,S,True,2023-08-20T21:23:00-CME-001,2023-08-20T21:23Z,"A longitude of -90 degrees was used as the exact source location is unknown, but the source is observed near the eastern limb. The longitude may vary +/-10 degrees as a result.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26582/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,5.8,2023-08-21T19:47Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26583/-1
2023-08-22T00:35Z,12.0,75.0,10.0,309.0,S,True,2023-08-21T13:23:00-CME-001,2023-08-21T13:23Z,Measurement based on the source location. The longitude may vary +/-10 degrees due to lack of stereoscopic imagery.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26580/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.6,2023-08-21T19:42Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26581/-1
2023-08-22T01:04Z,-22.0,31.0,17.0,449.0,S,True,2023-08-21T20:23:00-CME-001,2023-08-21T20:23Z,"SOHO C3 measurement using seven frames which considers that the eruption is associated from near Active Region 3404. Significant uncertainty in velocity on the order of 200 km/s, since the CME is so faint and disappears in later imagery.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26587/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.0,2023-08-22T17:11Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26588/-1
2023-08-22T13:27Z,-15.0,-90.0,30.0,276.0,S,True,2023-08-22T00:35:00-CME-001,2023-08-22T00:35Z,Longitude is approximate as the eruption/flare are likely from behind the limb.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26585/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-08-22T12:55Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26586/-1
2023-08-22T09:25Z,23.0,90.0,12.0,462.0,S,True,2023-08-22T01:47:00-CME-001,2023-08-22T01:47Z,The longitude can be as low as 82 (the longitude of the associated AR),https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26590/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-08-22T18:27Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26591/-1
2023-08-23T03:10Z,20.0,-90.0,40.0,466.0,S,True,2023-08-22T18:48:00-CME-001,2023-08-22T18:48Z,"Leading edge measurement of the CME bulk, not incorporating the faint shock. Uncertainty in longitude up to 15 degrees.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26596/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.5,2023-08-23T12:07Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26597/-1
2023-08-23T04:04Z,-7.0,14.0,40.0,679.0,C,True,2023-08-22T23:29:00-CME-001,2023-08-22T23:29Z,"Speculative leading edge measurement using SOHO C2 with a focus on the south leading edge, but wide enough to encapsulate the western leading edge.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26605/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.0,2023-08-23T17:01Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26606/-1
2023-08-23T09:11Z,-33.0,46.0,20.0,518.0,C,True,2023-08-23T02:17:00-CME-001,2023-08-23T02:17Z,Re-analysis of the brightest portion of the CME seen primarily to the west using a higher latitude and a greater component along the Earth-Sun line (lower longitude) using two spacecraft.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26602/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.0,2023-08-24T16:46Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26616/-1
2023-08-24T05:28Z,-70.0,44.0,23.0,424.0,S,True,2023-08-23T21:12:00-CME-001,2023-08-23T21:12Z,Approximate one-spacecraft measurement adjusting latitude/longitude parameters from the source of the filament liftoff.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26613/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2023-08-24T16:16Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26614/-1
2023-08-25T14:27Z,-14.0,-50.0,35.0,300.0,S,True,2023-08-25T02:48:00-CME-001,2023-08-25T02:48Z,This measurement fits well with the source lat/lon of the associated M1.4 flare.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26625/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.8,2023-08-25T17:42Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26626/-1
2023-08-25T16:30Z,-5.0,70.0,10.0,641.0,C,True,2023-08-25T11:12:00-CME-001,2023-08-25T11:12Z,"Fainter of 2 CMEs that overlap, followed decently far into C3. Some deflection of the material is observed in EUV imagery that made for a more southern measurement from the source.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26628/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.5,2023-08-25T18:54Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26631/-1
2023-08-25T16:53Z,-2.0,70.0,12.0,655.0,C,True,2023-08-25T11:48:00-CME-001,2023-08-25T11:48Z,"Brighter of 2 CMEs that overlap, followed decently far into C3. Some deflection of the material is observed in EUV imagery that made for a more southern measurement from the source.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26629/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,17.0,2023-08-25T18:52Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26630/-1
2023-08-26T22:00Z,-1.0,73.0,20.0,389.0,S,True,2023-08-26T13:23:00-CME-001,2023-08-26T13:23Z,"Measurement based on the source location. Due to lack of stereoscopic imagery, the measured longitude may vary +/-10 degrees.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26638/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.1,2023-08-26T18:56Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26639/-1
2023-08-26T20:43Z,-20.0,90.0,26.0,484.0,S,True,2023-08-26T13:36:00-CME-001,2023-08-26T13:36Z,"Since this event is partially obscured by CME: 2023-08-26T13:23Z the half-width may vary. Additionally, the measured longitude is based on the approximate source location and may differ by +/-10 degrees.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26642/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.0,2023-08-26T19:34Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26643/-1
2023-08-27T02:57Z,-10.0,95.0,26.0,518.0,C,True,2023-08-26T20:12:00-CME-001,2023-08-26T20:12Z,"Measurement made using an estimate of the longitude of AR 13404 (W95), the estimated source, at the time the eruption is seen in UV imagery (2023-08-26T17:13Z). This CME is measured with an approximated longitude due to a lack of stereoscopic viewpoints.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26650/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.0,2023-08-27T17:06Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26651/-1
2023-08-27T03:39Z,-10.0,-100.0,48.0,734.0,C,True,2023-08-26T22:36:00-CME-001,2023-08-26T22:36Z,Measurement made using estimate of source location based on UV imagery and best fit in coronagraph imagery. This CME is measured with an approximated longitude due to a lack of stereoscopic viewpoints. Longitude is +/- 20 degrees.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26646/-1,M2M_CATALOG,LE,1,SWPC_CAT,running difference,,,17.0,2023-08-27T15:04Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26647/-1
2023-08-28T17:19Z,10.0,-95.0,29.0,338.0,S,True,2023-08-28T06:48:00-CME-001,2023-08-28T06:48Z,Measurement taken using estimated source longitude using GONG farside data.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26660/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.0,2023-08-28T21:27Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26663/-1
2023-08-29T06:13Z,10.0,-95.0,32.0,465.0,S,True,2023-08-28T23:12:00-CME-001,2023-08-28T23:12Z,Two-spacecraft analysis using an approximate source of an active region just beyond the eastern limb as supported by GONG far-side imagery. Only a few late frames of STEREO A COR2 available.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26665/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.0,2023-08-29T12:30Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26666/-1
2023-08-31T01:54Z,6.0,-7.0,45.0,729.0,C,True,2023-08-30T22:12:00-CME-001,2023-08-30T22:12Z,Very approximate swpc_cat-fit-based analysis because of the non-circular shape of the CME; leaning towards negative longitude based on the observation that the bulk of the CME seemingly went more towards the SE as seen in coronagraph. Using default half width since this is a halo CME.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26678/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-09-02T16:13Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26684/-1
2023-08-31T07:39Z,24.0,50.0,13.0,693.0,C,True,2023-08-31T02:48:00-CME-001,2023-08-31T02:48Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26681/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-08-31T13:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26682/-1
2023-08-31T08:41Z,29.0,45.0,31.0,731.0,C,True,2023-08-31T05:12:00-CME-001,2023-08-31T05:12Z,Analysis based on the likely source of this CME.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26692/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-08-31T19:27Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26693/-1
2023-09-01T06:15Z,22.0,54.0,49.0,1142.0,O,True,2023-09-01T03:24:00-CME-001,2023-09-01T03:24Z,Updated parameters with additional imagery. Longitudes range between 35-55 degrees depending on feature tracked. The shock feature is likely closer to the 35 degree longitudes. Front becomes diffuse in much later frames in SOHO LASCO C3.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26703/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,18.3,2023-09-01T13:48Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26716/-1
2023-09-02T02:40Z,-12.0,76.0,18.0,833.0,C,True,2023-09-01T22:36:00-CME-001,2023-09-01T22:36Z,Analysis based on the location of the flare (AR 13413) and associated eruption.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26742/-1,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2023-09-02T18:09Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26743/-1
2023-09-02T04:39Z,-14.0,-44.0,29.0,581.0,C,True,2023-09-01T23:12:00-CME-001,2023-09-01T23:12Z,"Analysis is based on the location of the flare and filament seen erupting in AIA 304. There is also some dimming extending eastward from the location of the flare, so the actual longitude of the CME could be more eastern.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26731/-1,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2023-09-02T15:17Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26732/-1
2023-09-02T10:38Z,-21.0,85.0,29.0,969.0,C,True,2023-09-02T07:12:00-CME-001,2023-09-02T07:12Z,Analysis of a brighter narrower southward feature which is likely the bulk of the CME.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26736/-1,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2023-09-02T17:08Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26737/-1
2023-09-03T05:49Z,3.0,89.0,36.0,652.0,C,True,2023-09-03T00:36:00-CME-001,2023-09-03T00:36Z,Analysis encompassess a somewhat later southern feature which might be a separate narrower CME but since the two are moving at the same speed these were combined in this analysis based on the location of the source (flare).,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26760/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-09-03T16:45Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26761/-1
2023-09-03T13:36Z,-90.0,-18.0,17.0,311.0,S,True,2023-09-03T01:48:00-CME-001,2023-09-03T01:48Z,Longitude may vary by +- 10 degrees.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26779/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-09-04T01:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26780/-1
2023-09-03T10:45Z,27.0,90.0,13.0,570.0,C,True,2023-09-03T04:36:00-CME-001,2023-09-03T04:36Z,Analysis based off of source. CME is not visible in C3 due to following CME at 2023-09-03T05:24Z.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26781/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.3,2023-09-04T01:22Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26782/-1
2023-09-03T09:21Z,25.0,107.0,34.0,958.0,C,True,2023-09-03T05:24:00-CME-001,2023-09-03T05:24Z,"Based on a measurement of the bulk and likely longitude based on source. Longitude may range between 95 to 150 degrees depending on feature tracked (95-115 are more likely bulk, 115-150 are more likely including shock features). Additional CME overlaps this CME to the south.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26754/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.5,2023-09-03T16:34Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26756/-1
2023-09-03T13:24Z,-17.0,90.0,33.0,485.0,S,True,2023-09-03T05:36:00-CME-001,2023-09-03T05:36Z,Very approximate analysis since this CME blends with preceding CME to the north of it and its source is likely behind the limb so the longitude may be higher.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26755/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-09-03T16:36Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26757/-1
2023-09-03T11:44Z,22.0,104.0,39.0,1334.0,O,True,2023-09-03T09:12:00-CME-001,2023-09-03T09:12Z,Bulk measurement of CME. Longitude may vary due to limited stereoscopic viewpoints of CME and source.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26752/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-09-03T16:59Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26762/-1
2023-09-03T20:35Z,-9.0,99.0,31.0,482.0,S,True,2023-09-03T12:48:00-CME-001,2023-09-03T12:48Z,These parameters are based off of the best fit of the main front. A portion of the front is excluded due to the asymmetric front. The longitude may vary due to limited stereoscopic viewpoints of the source and CME.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26766/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.2,2023-09-03T18:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26767/-1
2023-09-04T20:26Z,-5.0,-70.0,20.0,572.0,C,True,2023-09-04T14:09:00-CME-001,2023-09-04T14:09Z,Measurement of the prominence core potential bulk of the CME using the longitude of the source location.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26787/-1,M2M_CATALOG,COR,0,SWPC_CAT,running difference,,,6.9,2023-09-04T19:12Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26788/-1
2023-09-05T17:32Z,33.0,126.0,49.0,1053.0,O,True,2023-09-05T14:00:00-CME-001,2023-09-05T14:00Z,"Measurement of the leading edge using a potential source location of old AR 3413, potentially currently around longitude 120-125.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26795/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.0,2023-09-05T16:11Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26796/-1
2023-09-05T23:49Z,8.0,142.0,57.0,1081.0,O,True,2023-09-05T20:36:00-CME-001,2023-09-05T20:36Z,"One spacecraft measurement assuming the source is associated with old AR 3413, potentially around longitude 125-130. A high half-width was required to achieve the shape of the leading edge and to obtain a similar longitude as was obtained for the CME: 2023-09-05T14:00Z event, though a far-sided longitude closer to 160 but a less excessive half-width is also a possible source. The lower longitude also fits observations better as we seen the front off the western limb.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26806/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,18.0,2023-09-06T00:05Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26807/-1
2023-09-07T09:32Z,18.0,-25.0,16.0,411.0,S,True,2023-09-07T02:12:00-CME-001,2023-09-07T02:12Z,"A new measurement including several frames of STEREO COR2A that returned from an outage, and assuming a more eastward source centered on the dimming region ~N15S25. Does not use any SOHO LASCO C2 frames due to acceleration in the early frames.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26815/-1,M2M_CATALOG,LE,1,SWPC_CAT,running difference,,,19.0,2023-09-07T19:14Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26820/-1
2023-09-07T19:58Z,-16.0,-130.0,23.0,419.0,S,True,2023-09-07T11:36:00-CME-001,2023-09-07T11:36Z,"Measurement made using estimation of source location using GONG data which indicates a possible candidate source region located at roughly Lon: -130, Lat: -7 or so.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26823/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.0,2023-09-07T22:13Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26824/-1
2023-09-07T22:32Z,8.0,169.0,45.0,420.0,S,True,2023-09-07T13:25:00-CME-001,2023-09-07T13:25Z,"Measured using estimated location of formerly numbered Active Region 13413, about N10W155. This CME is not visible in currently available frames of STEREO A COR2 due to a long data gap lasting since 2023-09-07T05:53Z and continuing until at least 2023-09-07T22:00Z.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26825/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.0,2023-09-07T22:25Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26826/-1
2023-09-07T23:26Z,28.0,-56.0,33.0,849.0,C,True,2023-09-07T19:24:00-CME-001,2023-09-07T19:24Z,Analysis based on the fit in swpc_cat. Because of an asymmetrical shape the speed of this CME measures between 700 and 850 km/s.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26835/-1,M2M_CATALOG,LHB,1,SWPC_CAT,direct,,,,2023-09-08T19:34Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26836/-1
2023-09-08T02:33Z,26.0,-55.0,24.0,722.0,C,True,2023-09-07T21:12:00-CME-001,2023-09-07T21:12Z,"Since no clear source of this CME was found, this analysis assumed that the source might be the same as for the eruption that is behind 2023-09-07T19:24Z CME.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/26842/-1,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2023-09-13T18:59Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/26843/-1
